# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
158.947,445.069,-19.028,143.635,19.03,143.652,-126.215,0.041,126.215,179.981,2.023,2.192,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.057,4.667e6,0,3986.823,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.752,12.107,961.049,338.636,0.001,0.63
158.948,445.05,-18.887,141.345,18.889,141.361,-126.217,0.041,126.217,179.981,2.021,2.157,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.056,4.632e6,0,3927.314,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.752,12.107,961.051,338.636,0.001,0.631
158.949,445.031,-18.748,139.108,18.749,139.124,-126.219,0.041,126.219,179.981,2.019,2.122,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.056,4.598e6,0,3869.189,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.752,12.107,961.053,338.636,0.001,0.631
158.95,445.012,-18.611,136.923,18.612,136.939,-126.221,0.041,126.221,179.981,2.017,2.088,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.055,4.564e6,0,3812.408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.752,12.107,961.055,338.636,0.001,0.631
158.951,444.994,-18.476,134.788,18.478,134.804,-126.223,0.041,126.223,179.981,2.015,2.055,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.055,4.531e6,0,3756.928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.752,12.107,961.058,338.636,0.001,0.631
158.952,444.975,-18.343,132.702,18.345,132.717,-126.225,0.041,126.225,179.981,2.013,2.011,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.055,4.499e6,0,3702.702,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.754,12.108,961.06,338.636,0.001,0.631
158.953,444.957,-18.212,130.662,18.214,130.677,-126.227,0.041,126.227,179.981,2.011,1.964,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.054,4.467e6,0,3649.698,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.756,12.108,961.062,338.636,0.001,0.631
158.954,444.939,-18.084,128.668,18.086,128.682,-126.229,0.041,126.229,179.981,2.009,1.919,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.054,4.435e6,0,3597.881,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.759,12.108,961.064,338.636,0.001,0.631
158.955,444.921,-17.957,126.719,17.959,126.733,-126.231,0.041,126.231,179.981,2.007,1.875,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.053,4.404e6,0,3547.218,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.761,12.108,961.066,338.636,0.001,0.631
158.956,444.903,-17.832,124.812,17.834,124.826,-126.233,0.041,126.233,179.981,2.005,1.831,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.053,4.374e6,0,3497.673,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.763,12.108,961.068,338.636,0.001,0.632
158.957,444.885,-17.709,122.948,17.711,122.961,-126.235,0.041,126.235,179.981,2.003,1.789,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.053,4.343e6,0,3449.215,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.765,12.108,961.07,338.636,0.001,0.632
158.958,444.868,-17.588,121.124,17.59,121.136,-126.237,0.041,126.237,179.981,2.001,1.747,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.052,4.314e6,0,3401.81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.767,12.108,961.072,338.636,0.001,0.632
158.959,444.85,-17.469,119.339,17.47,119.351,-126.239,0.041,126.239,179.981,2,1.707,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.052,4.284e6,0,3355.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.769,12.108,961.074,338.637,0.001,0.632
158.96,444.833,-17.351,117.593,17.353,117.604,-126.241,0.041,126.241,179.981,1.998,1.667,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.052,4.256e6,0,3310.044,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.772,12.108,961.077,338.637,0.001,0.632
158.961,444.815,-17.235,115.883,17.237,115.895,-126.243,0.041,126.243,179.981,1.996,1.628,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.051,4.227e6,0,3265.625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.774,12.109,961.079,338.637,0.001,0.632
158.962,444.798,-17.121,114.21,17.123,114.221,-126.245,0.041,126.245,179.981,1.995,1.59,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.051,4.199e6,0,3222.145,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.776,12.109,961.081,338.637,0.001,0.632
158.963,444.781,-17.009,112.572,17.01,112.583,-126.247,0.041,126.247,179.981,1.993,1.553,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.051,4.172e6,0,3179.578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.778,12.109,961.083,338.637,0.001,0.632
158.964,444.764,-16.898,110.969,16.899,110.979,-126.249,0.041,126.249,179.981,1.992,1.516,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.05,4.144e6,0,3137.899,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.78,12.109,961.085,338.637,0.001,0.632
158.965,444.747,-16.788,109.398,16.79,109.408,-126.251,0.041,126.251,179.981,1.99,1.48,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.05,4.117e6,0,3097.082,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.782,12.109,961.087,338.637,0.001,0.633
158.966,444.731,-16.68,107.86,16.682,107.869,-126.253,0.041,126.253,179.981,1.989,1.445,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.05,4.091e6,0,3057.105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.784,12.109,961.089,338.637,0.001,0.633
158.967,444.714,-16.574,106.353,16.575,106.362,-126.255,0.041,126.255,179.981,1.988,1.411,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.049,4.065e6,0,3017.944,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.787,12.109,961.091,338.637,0.001,0.633
158.968,444.697,-16.469,104.876,16.47,104.886,-126.257,0.041,126.257,179.981,1.986,1.377,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.049,4.039e6,0,2979.577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.789,12.109,961.093,338.637,0.001,0.633
158.969,444.681,-16.366,103.43,16.367,103.439,-126.259,0.041,126.259,179.981,1.985,1.344,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.049,4.014e6,0,2941.983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.791,12.109,961.094,338.637,0.001,0.633
158.97,444.665,-16.264,102.012,16.265,102.021,-126.261,0.041,126.261,179.981,1.983,1.312,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.048,3.989e6,0,2905.142,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.793,12.11,961.096,338.637,0.001,0.633
158.971,444.648,-16.163,100.623,16.164,100.631,-126.263,0.041,126.263,179.981,1.982,1.28,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.048,3.964e6,0,2869.033,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.795,12.11,961.098,338.637,0.001,0.633
158.972,444.632,-16.064,99.261,16.065,99.269,-126.265,0.041,126.265,179.981,1.981,1.249,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.048,3.94e6,0,2833.637,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.797,12.11,961.1,338.637,0.001,0.633
158.973,444.616,-15.966,97.925,15.967,97.933,-126.267,0.041,126.267,179.981,1.98,1.218,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.047,3.916e6,0,2798.935,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.8,12.11,961.102,338.637,0.001,0.633
158.974,444.6,-15.869,96.616,15.87,96.624,-126.269,0.041,126.269,179.981,1.979,1.188,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.047,3.892e6,0,2764.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.802,12.11,961.104,338.638,0.001,0.634
158.975,444.585,-15.774,95.332,15.775,95.339,-126.271,0.041,126.271,179.981,1.977,1.159,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.047,3.869e6,0,2731.544,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.804,12.11,961.106,338.638,0.001,0.634
158.976,444.569,-15.68,94.073,15.681,94.08,-126.273,0.041,126.273,179.981,1.976,1.13,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.047,3.846e6,0,2698.819,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.806,12.11,961.108,338.638,0.001,0.634
158.977,444.553,-15.587,92.838,15.588,92.844,-126.275,0.041,126.275,179.981,1.975,1.102,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.046,3.823e6,0,2666.721,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.808,12.11,961.11,338.638,0.001,0.634
158.978,444.538,-15.495,91.626,15.496,91.632,-126.277,0.041,126.277,179.981,1.974,1.074,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.046,3.8e6,0,2635.232,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.81,12.11,961.111,338.638,0.001,0.634
158.979,444.522,-15.405,90.437,15.406,90.443,-126.279,0.041,126.279,179.981,1.973,1.047,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.046,3.778e6,0,2604.337,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.812,12.111,961.113,338.638,0.001,0.634
158.98,444.507,-15.316,89.271,15.316,89.277,-126.281,0.041,126.281,179.981,1.972,1.02,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.045,3.756e6,0,2574.022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.815,12.111,961.115,338.638,0.001,0.634
158.981,444.492,-15.228,88.126,15.228,88.132,-126.283,0.041,126.283,179.981,1.971,0.994,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.045,3.735e6,0,2544.272,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.817,12.111,961.117,338.638,0.001,0.634
158.982,444.476,-15.141,87.002,15.141,87.008,-126.285,0.041,126.285,179.981,1.97,0.968,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.045,3.713e6,0,2515.073,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.819,12.111,961.119,338.638,0.001,0.634
158.983,444.461,-15.055,85.9,15.055,85.905,-126.287,0.041,126.287,179.981,1.969,0.943,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.045,3.692e6,0,2486.412,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.821,12.111,961.12,338.638,0.001,0.635
158.984,444.446,-14.97,84.817,14.971,84.822,-126.289,0.041,126.289,179.981,1.968,0.918,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.044,3.671e6,0,2458.275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.823,12.111,961.122,338.638,0.001,0.635
158.985,444.431,-14.886,83.754,14.887,83.759,-126.291,0.041,126.291,179.981,1.967,0.894,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.044,3.651e6,0,2430.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.825,12.111,961.124,338.638,0.001,0.635
158.986,444.417,-14.803,82.71,14.804,82.715,-126.293,0.041,126.293,179.981,1.966,0.87,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.044,3.631e6,0,2403.525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.828,12.111,961.126,338.638,0.001,0.635
158.987,444.402,-14.722,81.685,14.722,81.689,-126.295,0.041,126.295,179.981,1.966,0.846,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.044,3.611e6,0,2376.887,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.83,12.111,961.127,338.638,0.001,0.635
158.988,444.387,-14.641,80.678,14.642,80.682,-126.297,0.041,126.297,179.981,1.965,0.823,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.043,3.591e6,0,2350.725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.832,12.111,961.129,338.638,0.001,0.635
158.989,444.372,-14.56,79.689,14.561,79.693,-126.299,0.041,126.299,179.981,1.964,0.8,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.043,3.571e6,0,2325.027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.834,12.111,961.131,338.638,0.001,0.635
158.99,444.357,-14.479,78.707,14.48,78.711,-126.301,0.041,126.301,179.981,1.963,0.778,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.043,3.551e6,0,2299.507,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.836,12.112,961.133,338.639,0.001,0.635
158.991,444.342,-14.398,77.725,14.399,77.729,-126.303,0.041,126.303,179.981,1.962,0.755,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.043,3.531e6,0,2273.989,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.838,12.112,961.134,338.639,0.001,0.635
158.992,444.327,-14.316,76.744,14.317,76.747,-126.305,0.041,126.305,179.981,1.962,0.733,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.043,3.511e6,0,2248.476,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.841,12.112,961.136,338.639,0.001,0.636
158.993,444.311,-14.234,75.762,14.234,75.765,-126.307,0.041,126.307,179.981,1.961,0.71,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.042,3.491e6,0,2222.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.843,12.112,961.138,338.639,0.001,0.636
158.994,444.296,-14.151,74.781,14.151,74.784,-126.309,0.041,126.309,179.981,1.96,0.687,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.042,3.471e6,0,2197.469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.845,12.112,961.14,338.639,0.001,0.636
158.995,444.28,-14.068,73.8,14.068,73.803,-126.312,0.041,126.312,179.981,1.959,0.665,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.042,3.45e6,0,2171.974,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.848,12.112,961.142,338.639,0.001,0.636
158.996,444.264,-13.984,72.819,13.984,72.822,-126.314,0.041,126.314,179.981,1.959,0.642,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.042,3.43e6,0,2146.485,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.85,12.112,961.143,338.639,0.001,0.636
158.998,444.247,-13.9,71.838,13.9,71.841,-126.316,0.041,126.316,179.981,1.958,0.62,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.041,3.409e6,0,2121.002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.853,12.112,961.145,338.639,0.001,0.636
158.999,444.231,-13.815,70.858,13.815,70.86,-126.318,0.041,126.318,179.981,1.957,0.597,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.041,3.388e6,0,2095.526,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.855,12.112,961.147,338.639,0.001,0.636
159,444.214,-13.73,69.878,13.73,69.88,-126.321,0.041,126.321,179.981,1.956,0.574,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.041,3.367e6,0,2070.057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.858,12.113,961.149,338.639,0.001,0.636
159.001,444.197,-13.644,68.898,13.644,68.9,-126.323,0.041,126.323,179.981,1.956,0.552,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.041,3.346e6,0,2044.594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.86,12.113,961.151,338.639,0.001,0.636
159.003,444.18,-13.558,67.918,13.558,67.921,-126.326,0.041,126.326,179.981,1.955,0.539,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.04,3.325e6,0,2019.141,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.861,12.113,961.153,338.639,0.001,0.637
159.004,444.162,-13.471,66.939,13.471,66.941,-126.328,0.041,126.328,179.981,1.954,0.526,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.04,3.304e6,0,1993.689,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.862,12.113,961.155,338.639,0.001,0.637
159.005,444.144,-13.384,65.96,13.384,65.962,-126.331,0.041,126.331,179.981,1.954,0.513,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.04,3.282e6,0,1968.245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.863,12.113,961.157,338.639,0.001,0.637
159.006,444.126,-13.296,64.981,13.296,64.983,-126.334,0.041,126.334,179.981,1.953,0.5,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.04,3.261e6,0,1942.807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.865,12.113,961.159,338.639,0.001,0.637
159.008,444.108,-13.207,64.002,13.208,64.004,-126.336,0.041,126.336,179.981,1.952,0.486,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.039,3.239e6,0,1917.378,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.866,12.113,961.161,338.639,0.001,0.637
159.009,444.089,-13.118,63.024,13.119,63.026,-126.339,0.041,126.339,179.981,1.952,0.473,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.039,3.217e6,0,1891.956,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.867,12.113,961.164,338.64,0.001,0.637
