# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
219.455,362.1,-4.547,-0.066,4.548,0.504,-546.053,0.163,546.053,179.983,3.467,0.5,33,106.994,9.79,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.765e5,0,315.481,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.623e-4,NaN,NaN,NaN,NaN,3.356,27.529,821.573,347.981,0.243,0.352
219.804,360.511,-4.549,-0.007,4.549,0.192,-547.277,0.163,547.277,179.983,3.535,0.192,33,106.994,9.79,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.769e5,0,317.016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.517e-4,NaN,NaN,NaN,NaN,3.557,27.539,821.676,347.988,0.349,0.352
220.304,358.239,-4.538,0.022,4.538,0.616,-549.121,0.163,549.121,179.983,3.842,0.616,33,106.994,9.79,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.746e5,0,318.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.585e-4,NaN,NaN,NaN,NaN,3.82,27.553,821.824,347.996,0.5,0.352
220.776,356.096,-4.554,-0.033,4.554,0.444,-550.883,0.163,550.883,179.983,3.633,0.443,33,106.994,9.79,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.78e5,0,316.441,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.888e-4,NaN,NaN,NaN,NaN,3.637,27.574,822.036,348.009,0.471,0.352
221.093,354.654,-4.528,0.08,4.531,1.04,-552.089,0.163,552.089,179.983,3.963,1.037,33,106.994,9.79,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.732e5,0,321.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.688e-4,NaN,NaN,NaN,NaN,4.112,27.594,822.237,348.021,0.318,0.352
221.502,352.798,-4.56,-0.078,4.56,0.287,-553.731,0.163,553.731,179.983,4.076,0.276,33,106.994,9.79,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.796e5,0,314.784,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.005e-4,NaN,NaN,NaN,NaN,4.092,27.607,822.371,348.029,0.408,0.352
222.002,350.527,-4.522,0.077,4.522,0.633,-555.847,0.163,555.847,179.983,4.39,0.628,33,106.994,9.79,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.715e5,0,320.32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.151e-4,NaN,NaN,NaN,NaN,4.366,27.624,822.545,348.039,0.5,0.352
222.502,348.253,-4.575,-0.106,4.575,0.116,-558.048,0.163,558.048,179.983,4.413,0.047,33,106.994,9.79,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.83e5,0,313.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.46e-4,NaN,NaN,NaN,NaN,4.412,27.644,822.757,348.051,0.5,0.352
222.809,346.86,-4.501,0.241,4.507,1.562,-559.33,0.163,559.33,179.983,3.939,1.544,33,106.994,9.79,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.685e5,0,328.815,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.529e-4,NaN,NaN,NaN,NaN,3.709,27.665,822.969,348.064,0.307,0.352
223.025,345.883,-4.542,-0.191,4.543,0.269,-560.176,0.163,560.176,179.983,3.898,0.189,33,106.994,9.79,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.763e5,0,311.067,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.957e-4,NaN,NaN,NaN,NaN,3.851,27.678,823.1,348.072,0.216,0.352
223.505,343.7,-4.548,-0.013,4.548,0.224,-562.074,0.163,562.074,179.983,4.006,0.224,33,106.994,9.79,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.776e5,0,316.859,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.949e-4,NaN,NaN,NaN,NaN,4.003,27.687,823.191,348.077,0.48,0.353
223.974,341.569,-4.527,0.045,4.527,0.799,-563.867,0.163,563.867,179.983,3.631,0.797,33,106.994,9.79,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.732e5,0,319.69,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.067e-4,NaN,NaN,NaN,NaN,3.637,27.706,823.395,348.089,0.47,0.353
224.474,339.297,-4.562,-0.07,4.562,0.353,-565.64,0.163,565.64,179.984,3.459,0.346,33,106.994,9.79,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.808e5,0,315.116,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.662e-4,NaN,NaN,NaN,NaN,3.471,27.726,823.594,348.101,0.5,0.353
224.974,337.025,-4.524,0.077,4.524,0.105,-567.36,0.163,567.36,179.984,3.423,0.072,33,106.994,9.79,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.727e5,0,319.691,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.522e-4,NaN,NaN,NaN,NaN,3.426,27.746,823.806,348.113,0.5,0.353
225.474,334.758,-4.547,-0.047,4.547,0.892,-569.183,0.162,569.183,179.984,3.868,0.891,33,106.994,9.79,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.779e5,0,316.999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.452e-4,NaN,NaN,NaN,NaN,3.837,27.767,824.018,348.126,0.5,0.353
225.974,332.486,-4.54,0.015,4.54,0.047,-571.123,0.162,571.123,179.984,3.891,0.045,33,106.994,9.79,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.764e5,0,317.684,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.922e-4,NaN,NaN,NaN,NaN,3.889,27.788,824.23,348.138,0.5,0.353
226.474,330.216,-4.538,0.003,4.538,0.607,-572.992,0.162,572.992,179.984,3.587,0.607,33,106.994,9.79,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.762e5,0,317.897,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.939e-4,NaN,NaN,NaN,NaN,3.609,27.808,824.443,348.151,0.5,0.353
226.849,328.519,-4.536,0.007,4.536,0.729,-574.385,0.162,574.385,179.984,3.86,0.729,33,106.994,9.79,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.759e5,0,318.284,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.627e-4,NaN,NaN,NaN,NaN,3.925,27.829,824.655,348.163,0.374,0.353
227.349,326.247,-4.549,-0.027,4.549,0.242,-576.345,0.162,576.345,179.984,3.98,0.241,33,106.994,9.79,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.787e5,0,316.423,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.903e-4,NaN,NaN,NaN,NaN,3.972,27.845,824.813,348.173,0.5,0.353
227.849,323.982,-4.514,0.07,4.514,0.892,-578.446,0.162,578.446,179.984,4.424,0.889,33,106.994,9.79,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.714e5,0,320.743,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.04e-4,NaN,NaN,NaN,NaN,4.39,27.865,825.025,348.185,0.5,0.353
228.302,321.925,-4.567,-0.116,4.567,0.23,-580.43,0.162,580.43,179.984,4.334,0.199,33,106.994,9.79,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.828e5,0,313.495,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.493e-4,NaN,NaN,NaN,NaN,4.332,27.886,825.237,348.198,0.453,0.353
228.802,319.655,-4.511,0.112,4.511,0.242,-582.57,0.162,582.57,179.984,4.227,0.214,33,106.994,9.79,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.708e5,0,320.907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.435e-4,NaN,NaN,NaN,NaN,4.236,27.905,825.429,348.209,0.5,0.354
229.288,317.452,-4.558,-0.098,4.558,0.799,-584.718,0.162,584.718,179.984,4.613,0.793,33,106.994,9.79,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.812e5,0,315.067,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.273e-4,NaN,NaN,NaN,NaN,4.597,27.925,825.641,348.222,0.486,0.354
229.519,316.4,-4.521,0.159,4.531,1.298,-585.753,0.162,585.753,179.984,4.314,1.288,33,106.994,9.79,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.754e5,0,325.025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.737e-4,NaN,NaN,NaN,NaN,4.023,27.945,825.847,348.234,0.232,0.354
230.019,314.137,-4.529,-0.015,4.529,1.145,-587.767,0.162,587.767,179.984,3.742,1.145,33,106.994,9.79,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.751e5,0,318.864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.377e-4,NaN,NaN,NaN,NaN,3.785,27.955,825.945,348.24,0.5,0.354
230.369,312.553,-4.544,-0.043,4.544,0.29,-589.091,0.162,589.091,179.984,3.842,0.287,33,106.994,9.79,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.785e5,0,315.937,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.776e-4,NaN,NaN,NaN,NaN,3.875,27.975,826.157,348.252,0.349,0.354
230.869,310.283,-4.534,0.02,4.534,0.136,-590.995,0.162,590.995,179.984,3.774,0.135,33,106.994,9.79,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.764e5,0,317.861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.892e-4,NaN,NaN,NaN,NaN,3.78,27.99,826.305,348.261,0.5,0.354
231.369,308.014,-4.541,-0.014,4.541,0.397,-592.932,0.162,592.932,179.984,3.973,0.397,33,106.994,9.79,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.78e5,0,317.007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.814e-4,NaN,NaN,NaN,NaN,3.959,28.01,826.517,348.273,0.5,0.354
231.869,305.747,-4.53,0.023,4.53,0.51,-594.855,0.162,594.855,179.984,3.718,0.509,33,106.994,9.79,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.757e5,0,318.361,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.026e-4,NaN,NaN,NaN,NaN,3.738,28.031,826.729,348.286,0.5,0.354
232.369,303.481,-4.534,-0.009,4.534,0.751,-596.62,0.161,596.62,179.984,3.343,0.751,33,106.994,9.79,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.768e5,0,317.827,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.753e-4,NaN,NaN,NaN,NaN,3.371,28.052,826.941,348.298,0.5,0.354
232.516,302.815,-4.489,0.308,4.558,2.641,-597.142,0.161,597.142,179.985,3.73,2.623,33,106.994,9.79,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.821e5,0,338.036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.384e-4,NaN,NaN,NaN,NaN,4.521,28.072,827.152,348.311,0.148,0.355
232.601,302.435,-4.503,-0.165,4.517,0.958,-597.461,0.161,597.461,179.985,3.81,0.944,33,106.994,9.79,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.733e5,0,313.353,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.729e-4,NaN,NaN,NaN,NaN,4.17,28.078,827.215,348.314,0.085,0.355
232.716,301.917,-4.52,-0.149,4.52,0.254,-597.899,0.161,597.899,179.985,3.834,0.206,33,106.994,9.79,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.74e5,0,312.451,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.823e-4,NaN,NaN,NaN,NaN,3.907,28.082,827.25,348.317,0.115,0.355
233.053,300.39,-4.545,-0.076,4.545,0.148,-599.184,0.161,599.184,179.985,3.791,0.126,33,106.994,9.79,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.795e5,0,314.743,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.862e-4,NaN,NaN,NaN,NaN,3.775,28.087,827.299,348.319,0.337,0.355
233.553,298.122,-4.523,0.044,4.523,0.426,-601.132,0.161,601.133,179.985,4.003,0.424,33,106.994,9.79,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.748e5,0,318.921,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.841e-4,NaN,NaN,NaN,NaN,3.987,28.1,827.441,348.328,0.5,0.355
234.053,295.853,-4.552,-0.058,4.552,0.109,-603.145,0.161,603.145,179.985,4.049,0.093,33,106.994,9.79,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.812e5,0,315.332,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.043e-4,NaN,NaN,NaN,NaN,4.046,28.121,827.653,348.34,0.5,0.355
234.553,293.586,-4.516,0.072,4.516,0.269,-605.138,0.161,605.138,179.985,3.919,0.259,33,106.994,9.79,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.736e5,0,319.631,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.116e-4,NaN,NaN,NaN,NaN,3.93,28.142,827.865,348.353,0.5,0.355
234.982,291.642,-4.535,-0.044,4.535,0.9,-606.905,0.161,606.905,179.985,4.306,0.899,33,106.993,9.79,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.777e5,0,317.125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.949e-4,NaN,NaN,NaN,NaN,4.336,28.162,828.077,348.365,0.43,0.355
235.399,289.75,-4.536,-0.002,4.536,0.131,-608.689,0.161,608.689,179.985,4.251,0.131,33,106.993,9.79,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.78e5,0,317.165,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.379e-4,NaN,NaN,NaN,NaN,4.245,28.18,828.259,348.376,0.417,0.355
235.899,287.486,-4.518,0.036,4.518,0.815,-610.713,0.161,610.713,179.985,3.844,0.814,33,106.993,9.79,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.743e5,0,319.434,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.32e-4,NaN,NaN,NaN,NaN,3.876,28.197,828.435,348.386,0.5,0.355
236.399,285.22,-4.548,-0.059,4.548,0.523,-612.57,0.161,612.57,179.985,3.584,0.52,33,106.993,9.79,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.808e5,0,315.734,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.872e-4,NaN,NaN,NaN,NaN,3.603,28.218,828.647,348.399,0.5,0.356
236.597,284.328,-4.498,0.249,4.527,2.012,-613.316,0.161,613.316,179.985,3.978,1.996,33,106.993,9.79,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.765e5,0,331.642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.633e-4,NaN,NaN,NaN,NaN,4.489,28.238,828.859,348.411,0.197,0.356
236.711,283.811,-4.516,-0.149,4.517,0.357,-613.774,0.161,613.774,179.985,4.015,0.325,33,106.993,9.79,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.743e5,0,312.539,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.996e-4,NaN,NaN,NaN,NaN,4.13,28.247,828.942,348.416,0.115,0.356
237.199,281.599,-4.547,-0.066,4.548,0.548,-615.799,0.161,615.799,179.985,4.281,0.545,33,106.993,9.79,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.81e5,0,315.566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.049e-4,NaN,NaN,NaN,NaN,4.268,28.251,828.99,348.419,0.488,0.356
237.699,279.335,-4.511,0.073,4.511,0.535,-618.006,0.161,618.006,179.985,4.546,0.53,33,106.993,9.79,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.732e5,0,320.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.362e-4,NaN,NaN,NaN,NaN,4.525,28.271,829.197,348.431,0.5,0.356
238.146,277.311,-4.547,-0.08,4.547,0.584,-619.979,0.161,619.979,179.985,4.287,0.579,33,106.993,9.79,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.81e5,0,315.157,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.625e-4,NaN,NaN,NaN,NaN,4.277,28.292,829.409,348.444,0.447,0.356
238.468,275.853,-4.517,0.091,4.519,0.805,-621.4,0.161,621.4,179.985,4.545,0.8,33,106.993,9.791,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.751e5,0,321.193,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.368e-4,NaN,NaN,NaN,NaN,4.656,28.31,829.598,348.455,0.322,0.356
238.577,275.363,-4.5,0.16,4.561,2.166,-621.881,0.161,621.881,179.985,4.31,2.16,33,106.993,9.791,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.844e5,0,329.873,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.629e-4,NaN,NaN,NaN,NaN,3.564,28.324,829.734,348.463,0.109,0.356
239.004,273.444,-4.481,0.044,4.482,1.934,-623.546,0.16,623.546,179.985,3.484,1.933,33,106.993,9.791,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.672e5,0,324.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.355e-4,NaN,NaN,NaN,NaN,3.426,28.328,829.78,348.466,0.427,0.356
239.176,272.668,-4.517,-0.205,4.519,0.569,-624.155,0.16,624.155,179.985,3.575,0.531,33,106.993,9.791,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.755e5,0,311.037,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.474e-4,NaN,NaN,NaN,NaN,3.732,28.346,829.959,348.476,0.173,0.356
239.489,271.255,-4.538,-0.067,4.538,0.067,-625.271,0.16,625.271,179.985,3.574,0.005,33,106.993,9.791,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.795e5,0,315.016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.597e-4,NaN,NaN,NaN,NaN,3.574,28.353,830.031,348.481,0.312,0.356
239.989,268.989,-4.525,0.026,4.525,0.182,-627.035,0.16,627.035,179.985,3.484,0.18,33,106.993,9.791,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.767e5,0,318.099,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.614e-4,NaN,NaN,NaN,NaN,3.491,28.366,830.163,348.488,0.5,0.357
240.489,266.724,-4.537,-0.025,4.537,0.319,-628.737,0.16,628.737,179.985,3.325,0.318,33,106.993,9.791,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.795e5,0,316.554,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.513e-4,NaN,NaN,NaN,NaN,3.337,28.386,830.375,348.501,0.5,0.357
240.989,264.46,-4.519,0.036,4.519,0.449,-630.456,0.16,630.456,179.985,3.548,0.447,33,106.993,9.791,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.758e5,0,318.692,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.369e-4,NaN,NaN,NaN,NaN,3.532,28.407,830.587,348.513,0.5,0.357
241.489,262.194,-4.542,-0.047,4.542,0.262,-632.262,0.16,632.262,179.985,3.677,0.258,33,106.993,9.791,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.81e5,0,315.802,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.572e-4,NaN,NaN,NaN,NaN,3.668,28.427,830.798,348.526,0.5,0.357
241.816,260.718,-4.475,0.205,4.481,1.776,-633.561,0.16,633.561,179.986,4.255,1.764,33,106.993,9.791,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.678e5,0,328.835,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.722e-4,NaN,NaN,NaN,NaN,4.479,28.448,831.01,348.538,0.327,0.357
242.1,259.439,-4.535,-0.21,4.537,0.719,-634.796,0.16,634.796,179.986,4.45,0.687,33,106.993,9.791,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.799e5,0,311.191,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.275e-4,NaN,NaN,NaN,NaN,4.576,28.461,831.148,348.547,0.284,0.357
242.249,258.766,-4.521,0.094,4.536,1.202,-635.444,0.16,635.444,179.986,4.272,1.198,33,106.993,9.791,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.799e5,0,322.598,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.537e-4,NaN,NaN,NaN,NaN,3.9,28.473,831.267,348.554,0.149,0.357
242.579,257.273,-4.524,-0.008,4.525,0.76,-636.813,0.16,636.813,179.986,4.021,0.76,33,106.993,9.791,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.775e5,0,317.887,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.33e-4,NaN,NaN,NaN,NaN,3.921,28.479,831.33,348.557,0.33,0.357
242.895,255.84,-4.53,-0.021,4.53,0.283,-638.1,0.16,638.1,179.986,4.11,0.283,33,106.993,9.791,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.013,9.788e5,0,316.662,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.062e-4,NaN,NaN,NaN,NaN,4.152,28.493,831.47,348.565,0.317,0.357
