#version,serial,flight,call,time,rssi,lqi,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 11439, 2,KK7RDF,    62.67, -93,  15, 6,  drogue,  -10.25,  64253.00, 3680.18, 2352.75,  -14.70, 21.6, 0.02, 4.03, 4.05, 1, 1, 15,  43.8060304,-120.6494134,  3728.0, 2024,  4, 28, 21, 49, 59,      463,     2386,  24,  79,   0.8,   0.4,   0.7,  0,  0,  0,  0, 37,  0,  0,  0,  0,  0, 35, 27, 32,  0, 31,  0,  0, 39,  0, 37,  0,  0, 24,  0, 39, 38,  0, 32, 37,  0,  0,  0
6, 11439, 2,KK7RDF,    63.65, -85,  12, 6,  drogue,    1.66,  64418.00, 3660.34, 2332.91,  -25.05, 21.6, 0.02, 4.03, 4.05, 1, 1, 15,  43.8060304,-120.6494134,  3728.0, 2024,  4, 28, 21, 49, 59,      463,     2386,  24,  79,   0.8,   0.4,   0.7,  0,  0,  0,  0, 37,  0,  0,  0,  0,  0, 35, 27, 32,  0, 31,  0,  0, 39,  0, 37,  0,  0, 24,  0, 39, 38,  0, 32, 37,  0,  0,  0
6, 11439, 2,KK7RDF,    63.68, -85,   5, 6,  drogue,    1.66,  64418.00, 3660.34, 2332.91,  -25.05, 21.6, 0.02, 4.03, 4.05, 1, 1, 15,  43.8060304,-120.6494134,  3728.0, 2024,  4, 28, 21, 49, 59,      463,     2386,  24,  79,   0.8,   0.4,   0.7,  0,  0,  0,  0, 37,  0,  0,  0,  0,  0, 35, 27, 32,  0, 31,  0,  0, 39,  0, 37,  0,  0, 24,  0, 39, 38,  0, 32, 37,  0,  0,  0
6, 11439, 2,KK7RDF,    65.16, -87,  11, 6,  drogue,    1.66,  64418.00, 3660.34, 2332.91,  -25.05, 21.6, 0.02, 4.03, 4.05, 1, 1, 15,  43.8062213,-120.6489927,  3662.0, 2024,  4, 28, 21, 50,  2,      497,     2329,  26,  78,   0.8,   0.4,   0.7,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0, 34, 26, 35,  0, 26,  0,  0, 41,  0, 25,  0,  0, 34,  0, 27, 33,  0, 35, 26,  0,  0,  0
6, 11439, 2,KK7RDF,    65.16, -87,   6, 6,  drogue,    1.66,  64418.00, 3660.34, 2332.91,  -25.05, 21.6, 0.02, 4.03, 4.05, 1, 1, 15,  43.8062213,-120.6489927,  3662.0, 2024,  4, 28, 21, 50,  2,      497,     2329,  26,  78,   0.8,   0.4,   0.7,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0, 34, 26, 35,  0, 26,  0,  0, 41,  0, 25,  0,  0, 34,  0, 27, 33,  0, 35, 26,  0,  0,  0
6, 11439, 2,KK7RDF,    65.16, -87,   8, 6,  drogue,    1.66,  64418.00, 3660.34, 2332.91,  -25.05, 21.6, 0.02, 4.03, 4.05, 1, 1, 15,  43.8062213,-120.6489927,  3662.0, 2024,  4, 28, 21, 50,  2,      497,     2329,  26,  78,   0.8,   0.4,   0.7,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0, 34, 26, 35,  0, 26,  0,  0, 41,  0, 25,  0,  0, 34,  0, 27, 33,  0, 35, 26,  0,  0,  0
6, 11439, 2,KK7RDF,    66.68, -86,   7, 6,  drogue,   -1.32,  65014.00, 3589.02, 2261.59,  -20.03, 21.6, 0.11, 4.01, 4.05, 1, 1, 15,  43.8062213,-120.6489927,  3662.0, 2024,  4, 28, 21, 50,  2,      497,     2329,  26,  78,   0.8,   0.4,   0.7,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0, 34, 26, 35,  0, 26,  0,  0, 41,  0, 25,  0,  0, 34,  0, 27, 33,  0, 35, 26,  0,  0,  0
6, 11439, 2,KK7RDF,    66.71, -87,   9, 6,  drogue,   -1.32,  65014.00, 3589.02, 2261.59,  -20.03, 21.6, 0.11, 4.01, 4.05, 1, 1, 15,  43.8062213,-120.6489927,  3662.0, 2024,  4, 28, 21, 50,  2,      497,     2329,  26,  78,   0.8,   0.4,   0.7,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0, 34, 26, 35,  0, 26,  0,  0, 41,  0, 25,  0,  0, 34,  0, 27, 33,  0, 35, 26,  0,  0,  0
6, 11439, 2,KK7RDF,    67.15, -88,   6, 6,  drogue,   -1.32,  65014.00, 3589.02, 2261.59,  -20.03, 21.6, 0.11, 4.01, 4.05, 1, 1, 15,  43.8063333,-120.6485842,  3619.0, 2024,  4, 28, 21, 50,  4,      523,     2292,  29,  77,   0.8,   0.4,   0.7,  0,  0,  0,  0, 40,  0,  0,  0,  0,  0, 37, 31, 27,  0, 30,  0,  0, 26,  0, 39,  0,  0, 29,  0, 25, 31,  0, 30, 34,  0,  0,  0
6, 11439, 2,KK7RDF,    67.15, -87,   8, 6,  drogue,   -1.32,  65014.00, 3589.02, 2261.59,  -20.03, 21.6, 0.11, 4.01, 4.05, 1, 1, 15,  43.8063333,-120.6485842,  3619.0, 2024,  4, 28, 21, 50,  4,      523,     2292,  29,  77,   0.8,   0.4,   0.7,  0,  0,  0,  0, 40,  0,  0,  0,  0,  0, 37, 31, 27,  0, 30,  0,  0, 26,  0, 39,  0,  0, 29,  0, 25, 31,  0, 30, 34,  0,  0,  0
6, 11439, 2,KK7RDF,    68.70, -87,   6, 6,  drogue,    1.52,  65354.00, 3548.56, 2221.13,  -22.69, 21.6, 0.32, 4.03, 4.05, 1, 1, 15,  43.8063333,-120.6485842,  3619.0, 2024,  4, 28, 21, 50,  4,      523,     2292,  29,  77,   0.8,   0.4,   0.7,  0,  0,  0,  0, 40,  0,  0,  0,  0,  0, 37, 31, 27,  0, 30,  0,  0, 26,  0, 39,  0,  0, 29,  0, 25, 31,  0, 30, 34,  0,  0,  0
6, 11439, 2,KK7RDF,    68.73, -87,   6, 6,  drogue,    1.52,  65354.00, 3548.56, 2221.13,  -22.69, 21.6, 0.32, 4.03, 4.05, 1, 1, 15,  43.8063333,-120.6485842,  3619.0, 2024,  4, 28, 21, 50,  4,      523,     2292,  29,  77,   0.8,   0.4,   0.7,  0,  0,  0,  0, 40,  0,  0,  0,  0,  0, 37, 31, 27,  0, 30,  0,  0, 26,  0, 39,  0,  0, 29,  0, 25, 31,  0, 30, 34,  0,  0,  0
6, 11439, 2,KK7RDF,    70.18,-101,  11, 6,  drogue,    1.52,  65354.00, 3548.56, 2221.13,  -22.69, 21.6, 0.32, 4.03, 4.05, 1, 1, 15,  43.8064712,-120.6482829,  3557.0, 2024,  4, 28, 21, 50,  7,      548,     2238,  30,  76,   0.8,   0.4,   0.7,  0,  0,  0,  0, 27,  0,  0,  0,  0,  0, 29, 39, 32,  0, 37,  0,  0, 37,  0, 26,  0,  0, 37,  0, 35, 28,  0, 33, 23,  0,  0,  0
6, 11439, 2,KK7RDF,    70.18, -98,  12, 6,  drogue,    1.52,  65354.00, 3548.56, 2221.13,  -22.69, 21.6, 0.32, 4.03, 4.05, 1, 1, 15,  43.8064712,-120.6482829,  3557.0, 2024,  4, 28, 21, 50,  7,      548,     2238,  30,  76,   0.8,   0.4,   0.7,  0,  0,  0,  0, 27,  0,  0,  0,  0,  0, 29, 39, 32,  0, 37,  0,  0, 37,  0, 26,  0,  0, 37,  0, 35, 28,  0, 33, 23,  0,  0,  0
6, 11439, 2,KK7RDF,    70.18, -99,   4, 6,  drogue,    1.52,  65354.00, 3548.56, 2221.13,  -22.69, 21.6, 0.32, 4.03, 4.05, 1, 1, 15,  43.8064712,-120.6482829,  3557.0, 2024,  4, 28, 21, 50,  7,      548,     2238,  30,  76,   0.8,   0.4,   0.7,  0,  0,  0,  0, 27,  0,  0,  0,  0,  0, 29, 39, 32,  0, 37,  0,  0, 37,  0, 26,  0,  0, 37,  0, 35, 28,  0, 33, 23,  0,  0,  0
6, 11439, 2,KK7RDF,    71.14, -93,   5, 6,  drogue,    1.52,  65354.00, 3548.56, 2221.13,  -22.69, 21.6, 0.32, 4.03, 4.05, 1, 1, 15,  43.8065736,-120.6481472,  3537.0, 2024,  4, 28, 21, 50,  8,      563,     2223,  31,  75,   0.8,   0.5,   0.7,  0,  0,  0,  0, 39,  0,  0,  0,  0,  0, 30, 34, 27,  0, 26,  0,  0, 41,  0, 37,  0,  0, 34,  0, 36, 36,  0, 37, 38,  0,  0,  0
6, 11439, 2,KK7RDF,    71.14, -91,   7, 6,  drogue,    1.52,  65354.00, 3548.56, 2221.13,  -22.69, 21.6, 0.32, 4.03, 4.05, 1, 1, 15,  43.8065736,-120.6481472,  3537.0, 2024,  4, 28, 21, 50,  8,      563,     2223,  31,  75,   0.8,   0.5,   0.7,  0,  0,  0,  0, 39,  0,  0,  0,  0,  0, 30, 34, 27,  0, 26,  0,  0, 41,  0, 37,  0,  0, 34,  0, 36, 36,  0, 37, 38,  0,  0,  0
6, 11439, 2,KK7RDF,    72.15, -88,   8, 6,  drogue,    1.52,  65354.00, 3548.56, 2221.13,  -22.69, 21.6, 0.32, 4.03, 4.05, 1, 1, 15,  43.8066330,-120.6479866,  3516.0, 2024,  4, 28, 21, 50,  9,      576,     2205,  31,  75,   0.8,   0.5,   0.7,  0,  0,  0,  0, 38,  0,  0,  0,  0,  0, 31, 34,  0,  0, 18,  0,  0, 37,  0, 35,  0,  0, 28,  0, 38, 37,  0, 30, 38,  0, 35,  0
6, 11439, 2,KK7RDF,    72.15, -87,   5, 6,  drogue,    1.52,  65354.00, 3548.56, 2221.13,  -22.69, 21.6, 0.32, 4.03, 4.05, 1, 1, 15,  43.8066330,-120.6479866,  3516.0, 2024,  4, 28, 21, 50,  9,      576,     2205,  31,  75,   0.8,   0.5,   0.7,  0,  0,  0,  0, 38,  0,  0,  0,  0,  0, 31, 34,  0,  0, 18,  0,  0, 37,  0, 35,  0,  0, 28,  0, 38, 37,  0, 30, 38,  0, 35,  0
6, 11439, 2,KK7RDF,    72.74, -93,   6, 6,  drogue,   -3.96,  66087.00, 3461.93, 2134.50,  -16.53, 21.6, 1.28, 4.06, 4.05, 1, 1, 15,  43.8066330,-120.6479866,  3516.0, 2024,  4, 28, 21, 50,  9,      576,     2205,  31,  75,   0.8,   0.5,   0.7,  0,  0,  0,  0, 38,  0,  0,  0,  0,  0, 31, 34,  0,  0, 18,  0,  0, 37,  0, 35,  0,  0, 28,  0, 38, 37,  0, 30, 38,  0, 35,  0
6, 11439, 2,KK7RDF,    72.77, -93,   6, 6,  drogue,   -3.96,  66087.00, 3461.93, 2134.50,  -16.53, 21.6, 1.28, 4.06, 4.05, 1, 1, 15,  43.8066330,-120.6479866,  3516.0, 2024,  4, 28, 21, 50,  9,      576,     2205,  31,  75,   0.8,   0.5,   0.7,  0,  0,  0,  0, 38,  0,  0,  0,  0,  0, 31, 34,  0,  0, 18,  0,  0, 37,  0, 35,  0,  0, 28,  0, 38, 37,  0, 30, 38,  0, 35,  0
6, 11439, 2,KK7RDF,    73.17, -85,   7, 6,  drogue,   -3.96,  66087.00, 3461.93, 2134.50,  -16.53, 21.6, 1.28, 4.06, 4.05, 1, 1, 15,  43.8066726,-120.6478802,  3496.0, 2024,  4, 28, 21, 50, 10,      584,     2188,  32,  75,   0.8,   0.5,   0.7,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 32, 30,  0,  0, 22,  0,  0, 37,  0, 30,  0,  0, 38,  0, 37, 33,  0, 36, 34,  0, 37,  0
6, 11439, 2,KK7RDF,    73.17, -85,   4, 6,  drogue,   -3.96,  66087.00, 3461.93, 2134.50,  -16.53, 21.6, 1.28, 4.06, 4.05, 1, 1, 15,  43.8066726,-120.6478802,  3496.0, 2024,  4, 28, 21, 50, 10,      584,     2188,  32,  75,   0.8,   0.5,   0.7,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 32, 30,  0,  0, 22,  0,  0, 37,  0, 30,  0,  0, 38,  0, 37, 33,  0, 36, 34,  0, 37,  0
6, 11439, 2,KK7RDF,    73.75, -89,  12, 6,  drogue,    5.84,  66273.00, 3440.07, 2112.64,  -20.53, 21.5, 1.41, 4.03, 4.06, 1, 1, 15,  43.8066726,-120.6478802,  3496.0, 2024,  4, 28, 21, 50, 10,      584,     2188,  32,  75,   0.8,   0.5,   0.7,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 32, 30,  0,  0, 22,  0,  0, 37,  0, 30,  0,  0, 38,  0, 37, 33,  0, 36, 34,  0, 37,  0
6, 11439, 2,KK7RDF,    73.78, -87,   7, 6,  drogue,    5.84,  66273.00, 3440.07, 2112.64,  -20.53, 21.5, 1.41, 4.03, 4.06, 1, 1, 15,  43.8066726,-120.6478802,  3496.0, 2024,  4, 28, 21, 50, 10,      584,     2188,  32,  75,   0.8,   0.5,   0.7,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 32, 30,  0,  0, 22,  0,  0, 37,  0, 30,  0,  0, 38,  0, 37, 33,  0, 36, 34,  0, 37,  0
6, 11439, 2,KK7RDF,    74.76, -84,   9, 6,  drogue,   -8.34,  66455.00, 3418.73, 2091.30,  -14.63, 21.5, 1.55, 4.06, 4.05, 1, 1, 15,  43.8066726,-120.6478802,  3496.0, 2024,  4, 28, 21, 50, 10,      584,     2188,  32,  75,   0.8,   0.5,   0.7,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 32, 30,  0,  0, 22,  0,  0, 37,  0, 30,  0,  0, 38,  0, 37, 33,  0, 36, 34,  0, 37,  0
6, 11439, 2,KK7RDF,    74.79, -85,   6, 6,  drogue,   -8.34,  66455.00, 3418.73, 2091.30,  -14.63, 21.5, 1.55, 4.06, 4.05, 1, 1, 15,  43.8066726,-120.6478802,  3496.0, 2024,  4, 28, 21, 50, 10,      584,     2188,  32,  75,   0.8,   0.5,   0.7,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 32, 30,  0,  0, 22,  0,  0, 37,  0, 30,  0,  0, 38,  0, 37, 33,  0, 36, 34,  0, 37,  0
6, 11439, 2,KK7RDF,    75.16, -84,   8, 6,  drogue,   -8.34,  66455.00, 3418.73, 2091.30,  -14.63, 21.5, 1.55, 4.06, 4.05, 1, 1, 15,  43.8068115,-120.6476812,  3454.0, 2024,  4, 28, 21, 50, 12,      605,     2154,  32,  74,   0.9,   0.5,   0.7,  0,  0,  0,  0, 29,  0,  0,  0,  0,  0, 32, 34, 21,  0, 30,  0,  0, 26,  0, 37,  0,  0, 29,  0, 29, 32,  0, 31, 27,  0,  0,  0
6, 11439, 2,KK7RDF,    75.16, -85,   8, 6,  drogue,   -8.34,  66455.00, 3418.73, 2091.30,  -14.63, 21.5, 1.55, 4.06, 4.05, 1, 1, 15,  43.8068115,-120.6476812,  3454.0, 2024,  4, 28, 21, 50, 12,      605,     2154,  32,  74,   0.9,   0.5,   0.7,  0,  0,  0,  0, 29,  0,  0,  0,  0,  0, 32, 34, 21,  0, 30,  0,  0, 26,  0, 37,  0,  0, 29,  0, 29, 32,  0, 31, 27,  0,  0,  0
6, 11439, 2,KK7RDF,    75.16, -98,  12, 6,  drogue,   -8.34,  66455.00, 3418.73, 2091.30,  -14.63, 21.5, 1.55, 4.06, 4.05, 1, 1, 15,  43.8068115,-120.6476812,  3454.0, 2024,  4, 28, 21, 50, 12,      605,     2154,  32,  74,   0.9,   0.5,   0.7,  0,  0,  0,  0, 29,  0,  0,  0,  0,  0, 32, 34, 21,  0, 30,  0,  0, 26,  0, 37,  0,  0, 29,  0, 29, 32,  0, 31, 27,  0,  0,  0
6, 11439, 2,KK7RDF,    75.16, -97,   9, 6,  drogue,   -8.34,  66455.00, 3418.73, 2091.30,  -14.63, 21.5, 1.55, 4.06, 4.05, 1, 1, 15,  43.8068115,-120.6476812,  3454.0, 2024,  4, 28, 21, 50, 12,      605,     2154,  32,  74,   0.9,   0.5,   0.7,  0,  0,  0,  0, 29,  0,  0,  0,  0,  0, 32, 34, 21,  0, 30,  0,  0, 26,  0, 37,  0,  0, 29,  0, 29, 32,  0, 31, 27,  0,  0,  0
6, 11439, 2,KK7RDF,    75.16, -94,   6, 6,  drogue,   -8.34,  66455.00, 3418.73, 2091.30,  -14.63, 21.5, 1.55, 4.06, 4.05, 1, 1, 15,  43.8068115,-120.6476812,  3454.0, 2024,  4, 28, 21, 50, 12,      605,     2154,  32,  74,   0.9,   0.5,   0.7,  0,  0,  0,  0, 29,  0,  0,  0,  0,  0, 32, 34, 21,  0, 30,  0,  0, 26,  0, 37,  0,  0, 29,  0, 29, 32,  0, 31, 27,  0,  0,  0
6, 11439, 2,KK7RDF,    75.77, -84,   6, 6,  drogue,    3.76,  66611.00, 3400.47, 2073.04,  -23.05, 21.5, 1.68, 4.04, 4.05, 1, 1, 15,  43.8068115,-120.6476812,  3454.0, 2024,  4, 28, 21, 50, 12,      605,     2154,  32,  74,   0.9,   0.5,   0.7,  0,  0,  0,  0, 29,  0,  0,  0,  0,  0, 32, 34, 21,  0, 30,  0,  0, 26,  0, 37,  0,  0, 29,  0, 29, 32,  0, 31, 27,  0,  0,  0
6, 11439, 2,KK7RDF,    75.80, -84,   6, 6,  drogue,    3.76,  66611.00, 3400.47, 2073.04,  -23.05, 21.5, 1.68, 4.04, 4.05, 1, 1, 15,  43.8068115,-120.6476812,  3454.0, 2024,  4, 28, 21, 50, 12,      605,     2154,  32,  74,   0.9,   0.5,   0.7,  0,  0,  0,  0, 29,  0,  0,  0,  0,  0, 32, 34, 21,  0, 30,  0,  0, 26,  0, 37,  0,  0, 29,  0, 29, 32,  0, 31, 27,  0,  0,  0
6, 11439, 2,KK7RDF,    76.18, -84,   7, 6,  drogue,    3.76,  66611.00, 3400.47, 2073.04,  -23.05, 21.5, 1.68, 4.04, 4.05, 1, 1, 15,  43.8068778,-120.6475870,  3435.0, 2024,  4, 28, 21, 50, 13,      616,     2139,  33,  73,   0.8,   0.5,   0.7,  0,  0,  0,  0, 38,  0,  0,  0,  0,  0, 35, 38, 33,  0, 37,  0,  0, 35,  0, 37,  0,  0, 30,  0, 38, 27,  0, 31, 37,  0,  0,  0
6, 11439, 2,KK7RDF,    76.18, -83,   8, 6,  drogue,    3.76,  66611.00, 3400.47, 2073.04,  -23.05, 21.5, 1.68, 4.04, 4.05, 1, 1, 15,  43.8068778,-120.6475870,  3435.0, 2024,  4, 28, 21, 50, 13,      616,     2139,  33,  73,   0.8,   0.5,   0.7,  0,  0,  0,  0, 38,  0,  0,  0,  0,  0, 35, 38, 33,  0, 37,  0,  0, 35,  0, 37,  0,  0, 30,  0, 38, 27,  0, 31, 37,  0,  0,  0
6, 11439, 2,KK7RDF,    77.79, -85,   9, 6,  drogue,   -5.88,  66937.00, 3362.43, 2035.00,  -15.45, 21.5, 1.76, 4.05, 4.05, 1, 1, 15,  43.8068778,-120.6475870,  3435.0, 2024,  4, 28, 21, 50, 13,      616,     2139,  33,  73,   0.8,   0.5,   0.7,  0,  0,  0,  0, 38,  0,  0,  0,  0,  0, 35, 38, 33,  0, 37,  0,  0, 35,  0, 37,  0,  0, 30,  0, 38, 27,  0, 31, 37,  0,  0,  0
6, 11439, 2,KK7RDF,    77.82, -84,   8, 6,  drogue,   -5.88,  66937.00, 3362.43, 2035.00,  -15.45, 21.5, 1.76, 4.05, 4.05, 1, 1, 15,  43.8068778,-120.6475870,  3435.0, 2024,  4, 28, 21, 50, 13,      616,     2139,  33,  73,   0.8,   0.5,   0.7,  0,  0,  0,  0, 38,  0,  0,  0,  0,  0, 35, 38, 33,  0, 37,  0,  0, 35,  0, 37,  0,  0, 30,  0, 38, 27,  0, 31, 37,  0,  0,  0
6, 11439, 2,KK7RDF,    78.14, -86,   7, 6,  drogue,   -5.88,  66937.00, 3362.43, 2035.00,  -15.45, 21.5, 1.76, 4.05, 4.05, 1, 1, 15,  43.8070714,-120.6473743,  3394.0, 2024,  4, 28, 21, 50, 15,      643,     2107,  33,  72,   0.8,   0.4,   0.7,  0,  0,  0,  0, 38,  0,  0,  0,  0,  0, 38, 40, 36,  0, 39,  0,  0, 34,  0, 40,  0,  0, 31,  0, 36, 31,  0, 30, 35,  0,  0,  0
6, 11439, 2,KK7RDF,    78.14, -85,   6, 6,  drogue,   -5.88,  66937.00, 3362.43, 2035.00,  -15.45, 21.5, 1.76, 4.05, 4.05, 1, 1, 15,  43.8070714,-120.6473743,  3394.0, 2024,  4, 28, 21, 50, 15,      643,     2107,  33,  72,   0.8,   0.4,   0.7,  0,  0,  0,  0, 38,  0,  0,  0,  0,  0, 38, 40, 36,  0, 39,  0,  0, 34,  0, 40,  0,  0, 31,  0, 36, 31,  0, 30, 35,  0,  0,  0
6, 11439, 2,KK7RDF,    78.80, -90,  10, 6,  drogue,    0.46,  67098.00, 3343.70, 2016.27,  -21.39, 21.5, 1.81, 4.04, 4.06, 1, 1, 15,  43.8070714,-120.6473743,  3394.0, 2024,  4, 28, 21, 50, 15,      643,     2107,  33,  72,   0.8,   0.4,   0.7,  0,  0,  0,  0, 38,  0,  0,  0,  0,  0, 38, 40, 36,  0, 39,  0,  0, 34,  0, 40,  0,  0, 31,  0, 36, 31,  0, 30, 35,  0,  0,  0
6, 11439, 2,KK7RDF,    78.83, -87,   5, 6,  drogue,    0.46,  67098.00, 3343.70, 2016.27,  -21.39, 21.5, 1.81, 4.04, 4.06, 1, 1, 15,  43.8070714,-120.6473743,  3394.0, 2024,  4, 28, 21, 50, 15,      643,     2107,  33,  72,   0.8,   0.4,   0.7,  0,  0,  0,  0, 38,  0,  0,  0,  0,  0, 38, 40, 36,  0, 39,  0,  0, 34,  0, 40,  0,  0, 31,  0, 36, 31,  0, 30, 35,  0,  0,  0
6, 11439, 2,KK7RDF,    79.16, -93,   8, 6,  drogue,    0.46,  67098.00, 3343.70, 2016.27,  -21.39, 21.5, 1.81, 4.04, 4.06, 1, 1, 15,  43.8070714,-120.6473743,  3394.0, 2024,  4, 28, 21, 50, 15,      643,     2107,  33,  72,   0.8,   0.4,   0.7,  0,  0,  0,  0, 37,  0,  0,  0,  0,  0, 38, 33, 34,  0, 28,  0,  0, 34,  0, 40,  0,  0, 31,  0, 35, 35,  0, 22, 39,  0,  0,  0
6, 11439, 2,KK7RDF,    79.81, -91,   6, 6,  drogue,    4.70,  67303.00, 3319.91, 1992.48,  -20.92, 21.5, 1.85, 4.06, 4.05, 1, 1, 15,  43.8070714,-120.6473743,  3394.0, 2024,  4, 28, 21, 50, 15,      643,     2107,  33,  72,   0.8,   0.4,   0.7,  0,  0,  0,  0, 37,  0,  0,  0,  0,  0, 38, 33, 34,  0, 28,  0,  0, 34,  0, 40,  0,  0, 31,  0, 35, 35,  0, 22, 39,  0,  0,  0
6, 11439, 2,KK7RDF,    79.84, -91,   7, 6,  drogue,    4.70,  67303.00, 3319.91, 1992.48,  -20.92, 21.5, 1.85, 4.06, 4.05, 1, 1, 15,  43.8070714,-120.6473743,  3394.0, 2024,  4, 28, 21, 50, 15,      643,     2107,  33,  72,   0.8,   0.4,   0.7,  0,  0,  0,  0, 37,  0,  0,  0,  0,  0, 38, 33, 34,  0, 28,  0,  0, 34,  0, 40,  0,  0, 31,  0, 35, 35,  0, 22, 39,  0,  0,  0
6, 11439, 2,KK7RDF,    80.20, -84,   5, 6,  drogue,    4.70,  67303.00, 3319.91, 1992.48,  -20.92, 21.5, 1.85, 4.06, 4.05, 1, 1, 15,  43.8072063,-120.6471601,  3353.0, 2024,  4, 28, 21, 50, 17,      665,     2075,  33,  71,   0.8,   0.4,   0.7,  0,  0,  0,  0, 37,  0,  0,  0,  0,  0, 38, 33, 34,  0, 28,  0,  0, 34,  0, 40,  0,  0, 31,  0, 35, 35,  0, 22, 39,  0,  0,  0
6, 11439, 2,KK7RDF,    80.20, -84,   5, 6,  drogue,    4.70,  67303.00, 3319.91, 1992.48,  -20.92, 21.5, 1.85, 4.06, 4.05, 1, 1, 15,  43.8072063,-120.6471601,  3353.0, 2024,  4, 28, 21, 50, 17,      665,     2075,  33,  71,   0.8,   0.4,   0.7,  0,  0,  0,  0, 37,  0,  0,  0,  0,  0, 38, 33, 34,  0, 28,  0,  0, 34,  0, 40,  0,  0, 31,  0, 35, 35,  0, 22, 39,  0,  0,  0
6, 11439, 2,KK7RDF,    80.82, -86,  12, 6,  drogue,   -7.52,  67472.00, 3300.33, 1972.90,  -16.17, 21.5, 1.90, 4.03, 4.05, 1, 1, 15,  43.8072063,-120.6471601,  3353.0, 2024,  4, 28, 21, 50, 17,      665,     2075,  33,  71,   0.8,   0.4,   0.7,  0,  0,  0,  0, 37,  0,  0,  0,  0,  0, 38, 33, 34,  0, 28,  0,  0, 34,  0, 40,  0,  0, 31,  0, 35, 35,  0, 22, 39,  0,  0,  0
6, 11439, 2,KK7RDF,    80.85, -85,   7, 6,  drogue,   -7.52,  67472.00, 3300.33, 1972.90,  -16.17, 21.5, 1.90, 4.03, 4.05, 1, 1, 15,  43.8072063,-120.6471601,  3353.0, 2024,  4, 28, 21, 50, 17,      665,     2075,  33,  71,   0.8,   0.4,   0.7,  0,  0,  0,  0, 37,  0,  0,  0,  0,  0, 38, 33, 34,  0, 28,  0,  0, 34,  0, 40,  0,  0, 31,  0, 35, 35,  0, 22, 39,  0,  0,  0
6, 11439, 2,KK7RDF,    81.17, -87,   8, 6,  drogue,   -7.52,  67472.00, 3300.33, 1972.90,  -16.17, 21.5, 1.90, 4.03, 4.05, 1, 1, 15,  43.8072905,-120.6470550,  3333.0, 2024,  4, 28, 21, 50, 18,      677,     2061,  34,  71,   0.8,   0.5,   0.7,  0,  0,  0,  0, 40,  0,  0,  0,  0,  0, 36, 40, 33,  0, 37,  0,  0, 36,  0, 38,  0,  0, 35,  0, 40, 32,  0, 31, 37,  0,  0,  0
6, 11439, 2,KK7RDF,    81.17, -87,   6, 6,  drogue,   -7.52,  67472.00, 3300.33, 1972.90,  -16.17, 21.5, 1.90, 4.03, 4.05, 1, 1, 15,  43.8072905,-120.6470550,  3333.0, 2024,  4, 28, 21, 50, 18,      677,     2061,  34,  71,   0.8,   0.5,   0.7,  0,  0,  0,  0, 40,  0,  0,  0,  0,  0, 36, 40, 33,  0, 37,  0,  0, 36,  0, 38,  0,  0, 35,  0, 40, 32,  0, 31, 37,  0,  0,  0
6, 11439, 2,KK7RDF,    81.17, -87,  10, 6,  drogue,   -7.52,  67472.00, 3300.33, 1972.90,  -16.17, 21.5, 1.90, 4.03, 4.05, 1, 1, 15,  43.8072905,-120.6470550,  3333.0, 2024,  4, 28, 21, 50, 18,      677,     2061,  34,  71,   0.8,   0.5,   0.7,  0,  0,  0,  0, 40,  0,  0,  0,  0,  0, 36, 40, 33,  0, 37,  0,  0, 36,  0, 38,  0,  0, 35,  0, 40, 32,  0, 31, 37,  0,  0,  0
6, 11439, 2,KK7RDF,    81.83, -91,   6, 6,  drogue,    4.89,  67662.00, 3278.38, 1950.94,  -23.77, 21.5, 1.91, 4.04, 4.06, 1, 1, 15,  43.8072905,-120.6470550,  3333.0, 2024,  4, 28, 21, 50, 18,      677,     2061,  34,  71,   0.8,   0.5,   0.7,  0,  0,  0,  0, 40,  0,  0,  0,  0,  0, 36, 40, 33,  0, 37,  0,  0, 36,  0, 38,  0,  0, 35,  0, 40, 32,  0, 31, 37,  0,  0,  0
