# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
9.652,2047.237,184.984,-15.055,185.435,15.075,121.396,0.034,121.396,0.016,12.928,0.77,33,107.001,9.785,0.15,0,0.007,-1.836e-5,2.877e4,5442.177,26.841,0.106,252.779,206.829,2.849,0.569,3.465e7,0,152.984,0.498,0.498,0.315,0.021,0.162,0.018,0.051,6.926e-5,0,0,0,0,5.465e-4,0.023,16.129,204.317,84.024,0.025,6.923,-7.411,662.177,326.808,0.05,0.241
9.702,2056.467,184.232,-15.03,184.683,15.038,122.042,0.035,122.042,0.016,12.896,0.493,33,107.001,9.785,0.071,1.382e-8,-0.007,-2.428e-5,2.877e4,5442.177,26.841,0.106,253.117,206.829,2.87,0.567,3.448e7,0,151.427,0.498,0.498,0.315,0.021,0.162,0.009,0.025,-4.086e-4,0,0,0,0,-5.781e-4,0.023,16.129,204.317,83.889,0.026,6.594,-7.471,661.375,326.772,0.05,0.242
9.752,2065.66,183.481,-14.999,183.933,15.002,122.686,0.035,122.686,0.016,12.877,0.303,33,107.001,9.785,0.224,1.651e-8,-0.007,-8.024e-6,2.877e4,5442.177,26.841,0.106,252.434,206.829,2.828,0.565,3.431e7,0,149.95,0.498,0.498,0.315,0.021,0.161,0.027,0.078,4.76e-4,0,0,0,0,-4.711e-4,0.023,16.129,204.317,83.76,0.028,6.457,-7.53,660.576,326.735,0.05,0.243
9.802,2074.815,182.732,-14.961,183.185,14.962,123.33,0.036,123.33,0.017,12.864,0.2,33,107.001,9.785,0.31,1.381e-8,-0.005,-8.326e-6,2.877e4,5442.177,26.841,0.106,252.055,206.829,2.804,0.562,3.414e7,0,148.516,0.497,0.497,0.315,0.021,0.161,0.038,0.108,7.954e-5,0,0,0,0,-3.055e-4,0.022,16.129,204.317,83.65,0.028,6.469,-7.59,659.781,326.699,0.05,0.243
9.852,2083.933,181.985,-14.923,182.439,14.923,123.973,0.036,123.973,0.017,12.857,0.1,33,107.001,9.785,0.391,7.309e-9,-0.004,8.754e-7,2.877e4,5442.177,26.841,0.106,251.698,206.829,2.782,0.56,3.398e7,0,147.086,0.497,0.497,0.315,0.021,0.161,0.048,0.135,2.631e-4,0,0,0,0,-1.408e-4,0.022,16.129,204.317,83.568,0.029,6.399,-7.649,658.988,326.663,0.05,0.245
9.902,2093.014,181.241,-14.865,181.695,14.866,124.616,0.037,124.616,0.017,12.85,0.179,33,107.001,9.785,0.332,8.232e-9,-0.002,-4.244e-6,2.877e4,5442.177,26.841,0.106,251.936,206.829,2.797,0.558,3.382e7,0,145.689,0.497,0.497,0.315,0.021,0.16,0.041,0.114,-2.668e-4,0,0,0,0,-3.921e-5,0.022,16.129,204.317,83.519,0.029,6.676,-7.708,658.199,326.628,0.05,0.246
9.952,2102.057,180.498,-14.835,180.955,14.835,125.258,0.037,125.258,0.017,12.846,0.003,33,107.001,9.785,0.473,7.282e-9,6.36e-5,-5.271e-6,2.877e4,5442.177,26.841,0.106,251.33,206.829,2.759,0.556,3.364e7,0,144.24,0.496,0.497,0.315,0.021,0.16,0.059,0.163,2.741e-4,0,0,0,0,4.356e-8,0.022,16.129,204.317,83.501,0.029,6.202,-7.767,657.425,326.592,0.05,0.246
10.002,2111.064,179.757,-14.784,180.216,14.784,125.9,0.037,125.9,0.017,12.846,0.007,33,107.001,9.785,0.465,1.028e-8,0.002,-1.102e-6,2.877e4,5442.177,26.841,0.106,251.355,206.829,2.761,0.554,3.348e7,0,142.823,0.496,0.496,0.316,0.021,0.16,0.058,0.16,-2.356e-4,0,0,0,0,5.832e-5,0.022,16.129,204.317,83.523,0.028,6.085,-7.826,656.682,326.557,0.05,0.247
10.052,2120.033,179.02,-14.712,179.48,14.714,126.542,0.038,126.542,0.017,12.841,0.215,33,107.001,9.785,0.294,0,0.004,-9.746e-6,2.877e4,5442.177,26.841,0.106,252.064,206.829,2.805,0.551,3.333e7,0,141.44,0.496,0.496,0.316,0.021,0.16,0.036,0.102,1.233e-4,0,0,0,0,1.854e-4,0.022,16.129,204.317,83.582,0.027,6.368,-7.884,655.943,326.521,0.05,0.247
10.102,2128.966,178.286,-14.639,178.747,14.646,127.184,0.038,127.184,0.017,12.824,0.44,33,107.001,9.785,0.101,0,0.005,-1.375e-6,2.877e4,5442.177,26.841,0.106,252.894,206.829,2.856,0.549,3.317e7,0,140.095,0.495,0.495,0.316,0.02,0.159,0.012,0.035,-4.189e-4,0,0,0,0,2.802e-4,0.022,16.129,204.317,83.666,0.026,6.652,-7.942,655.206,326.486,0.05,0.248
10.152,2137.862,177.556,-14.573,178.017,14.586,127.825,0.039,127.825,0.017,12.798,0.621,33,107.001,9.785,0.064,1.31e-8,-0.005,-5.115e-6,2.877e4,5442.177,26.841,0.106,253.044,206.829,2.865,0.547,3.302e7,0,138.773,0.495,0.495,0.316,0.02,0.159,0.008,0.023,-8.221e-5,0,0,0,0,-2.902e-4,0.022,16.129,204.317,83.759,0.026,6.825,-8,654.472,326.451,0.05,0.249
10.202,2146.721,176.829,-14.518,177.289,14.535,128.464,0.039,128.464,0.017,12.765,0.695,33,107.001,9.785,0.138,5.456e-9,-0.005,-1.532e-6,2.877e4,5442.177,26.841,0.106,252.708,206.829,2.844,0.545,3.286e7,0,137.424,0.495,0.495,0.316,0.02,0.159,0.017,0.048,-4.344e-4,0,0,0,0,-2.433e-4,0.022,16.129,204.317,83.848,0.026,6.73,-8.057,653.741,326.416,0.05,0.25
10.252,2155.545,176.104,-14.455,176.564,14.482,129.101,0.04,129.101,0.018,12.725,0.874,33,107.001,9.785,0.301,6.721e-9,-0.004,3.622e-7,2.877e4,5442.177,26.841,0.106,251.996,206.829,2.8,0.543,3.27e7,0,136.171,0.494,0.495,0.316,0.02,0.158,0.037,0.104,-2.819e-4,0,0,0,0,-1.485e-4,0.022,16.129,204.317,83.923,0.026,6.962,-8.115,653.014,326.381,0.05,0.251
10.302,2164.332,175.383,-14.409,175.841,14.435,129.736,0.04,129.736,0.018,12.681,0.875,33,107.001,9.785,0.312,8.21e-9,-0.002,-1.692e-6,2.877e4,5442.177,26.841,0.106,251.936,206.829,2.797,0.541,3.254e7,0,134.831,0.494,0.494,0.316,0.02,0.158,0.038,0.107,-1.576e-4,0,0,0,0,-5.78e-5,0.022,16.129,204.317,83.976,0.026,6.794,-8.172,652.289,326.347,0.05,0.252
10.352,2173.083,174.664,-14.361,175.12,14.389,130.369,0.04,130.369,0.018,12.637,0.897,33,107.001,9.785,0.339,5.729e-9,-7.693e-4,6.173e-6,2.877e4,5442.177,26.841,0.106,251.81,206.829,2.789,0.539,3.239e7,0,133.532,0.494,0.494,0.316,0.02,0.158,0.042,0.117,2.373e-4,0,0,0,0,-6.799e-6,0.021,16.129,204.317,84.003,0.025,6.759,-8.229,651.567,326.312,0.05,0.253
10.402,2181.798,173.946,-14.321,174.402,14.345,131,0.041,131,0.018,12.594,0.836,33,107.001,9.785,0.294,7.843e-9,6.323e-4,-5.093e-6,2.877e4,5442.177,26.841,0.106,251.993,206.829,2.8,0.536,3.223e7,0,132.2,0.493,0.494,0.316,0.02,0.157,0.036,0.101,-4.666e-4,0,0,0,0,4.632e-6,0.021,16.129,204.317,84.004,0.025,6.579,-8.285,650.848,326.278,0.05,0.254
10.452,2190.478,173.232,-14.276,173.686,14.301,131.629,0.041,131.629,0.018,12.552,0.841,33,107.001,9.785,0.304,7.167e-9,0.002,4.656e-6,2.877e4,5442.177,26.841,0.106,251.941,206.829,2.797,0.534,3.207e7,0,130.939,0.493,0.493,0.316,0.02,0.157,0.037,0.105,2.78e-4,0,0,0,0,4.423e-5,0.021,16.129,204.317,83.981,0.026,6.645,-8.342,650.133,326.244,0.05,0.255
10.502,2199.121,172.519,-14.229,172.972,14.257,132.255,0.042,132.255,0.018,12.508,0.883,33,107.001,9.785,0.344,1.132e-8,0.003,3.241e-6,2.877e4,5442.177,26.841,0.106,251.762,206.829,2.786,0.532,3.192e7,0,129.728,0.493,0.493,0.316,0.02,0.157,0.042,0.118,1.586e-6,0,0,0,0,1.33e-4,0.021,16.129,204.317,83.933,0.026,6.877,-8.398,649.42,326.21,0.05,0.255
10.552,2207.73,171.809,-14.182,172.26,14.213,132.879,0.042,132.879,0.018,12.463,0.936,33,107.001,9.785,0.392,0,0.005,2.3e-6,2.877e4,5442.177,26.841,0.106,251.55,206.829,2.773,0.53,3.178e7,0,128.552,0.493,0.493,0.317,0.02,0.157,0.048,0.134,4.078e-4,0,0,0,0,2.929e-4,0.021,16.129,204.317,83.858,0.026,7.217,-8.454,648.71,326.176,0.05,0.256
10.602,2216.302,171.1,-14.153,171.551,14.174,133.501,0.043,133.501,0.018,12.42,0.776,33,107.001,9.785,0.251,1.086e-8,0.006,6.827e-6,2.877e4,5442.177,26.841,0.106,252.14,206.829,2.809,0.528,3.162e7,0,127.249,0.492,0.492,0.317,0.019,0.156,0.031,0.086,-4.165e-4,0,0,0,0,4.817e-4,0.021,16.129,204.317,83.755,0.026,7.059,-8.51,648.003,326.142,0.05,0.257
10.652,2224.84,170.393,-14.141,170.843,14.148,134.122,0.043,134.122,0.018,12.389,0.451,33,107.001,9.785,0.051,0,-0.007,3.729e-5,2.877e4,5442.177,26.841,0.106,253.001,206.829,2.863,0.526,3.146e7,0,125.892,0.492,0.492,0.317,0.019,0.156,0.006,0.018,3.729e-4,0,0,0,0,-5.479e-4,0.021,16.129,204.317,83.635,0.026,6.456,-8.565,647.299,326.108,0.05,0.258
10.702,2233.342,169.687,-14.113,170.137,14.117,134.74,0.044,134.74,0.019,12.37,0.321,33,107.001,9.785,0.177,0,-0.006,1.381e-5,2.877e4,5442.177,26.841,0.106,252.439,206.829,2.828,0.524,3.13e7,0,124.675,0.492,0.492,0.317,0.019,0.156,0.022,0.061,3.093e-4,0,0,0,0,-4.758e-4,0.021,16.129,204.317,83.518,0.026,6.377,-8.62,646.597,326.075,0.05,0.259
10.752,2241.808,168.982,-14.086,169.433,14.087,135.359,0.044,135.359,0.019,12.357,0.2,33,107.001,9.784,0.294,0,-0.005,6.786e-6,2.877e4,5442.177,26.841,0.106,251.928,206.829,2.796,0.521,3.115e7,0,123.475,0.491,0.492,0.317,0.019,0.155,0.036,0.101,-2.495e-4,0,0,0,0,-3.41e-4,0.021,16.129,204.317,83.413,0.026,6.275,-8.675,645.899,326.042,0.05,0.259
10.802,2250.24,168.278,-14.06,168.731,14.06,135.976,0.045,135.976,0.019,12.351,0.064,33,107.001,9.784,0.423,0,-0.004,6.609e-6,2.877e4,5442.177,26.841,0.106,251.371,206.829,2.762,0.519,3.1e7,0,122.281,0.491,0.491,0.317,0.019,0.155,0.052,0.145,1.114e-4,0,0,0,0,-1.769e-4,0.021,16.129,204.317,83.331,0.026,6.063,-8.73,645.204,326.008,0.05,0.26
10.852,2258.636,167.576,-14.024,168.03,14.024,136.594,0.045,136.594,0.019,12.349,0.024,33,107.001,9.784,0.462,0,-0.002,7.47e-6,2.877e4,5442.177,26.841,0.106,251.199,206.829,2.751,0.517,3.085e7,0,121.107,0.491,0.491,0.317,0.019,0.155,0.057,0.158,3.386e-4,0,0,0,0,-4.848e-5,0.021,16.129,204.317,83.279,0.026,6.028,-8.785,644.511,325.975,0.05,0.26
10.902,2266.997,166.876,-13.981,167.332,13.981,137.211,0.045,137.211,0.019,12.347,0.048,33,107.001,9.784,0.441,5.208e-9,-1.447e-4,8.95e-6,2.877e4,5442.177,26.841,0.106,251.279,206.829,2.756,0.515,3.07e7,0,119.937,0.491,0.491,0.317,0.019,0.154,0.055,0.151,2.162e-5,0,0,0,0,-2.634e-7,0.02,16.129,204.317,83.261,0.027,6.072,-8.839,643.821,325.942,0.05,0.261
10.952,2275.324,166.178,-13.934,166.636,13.934,137.828,0.046,137.828,0.019,12.343,0.095,33,107.001,9.784,0.396,5.834e-9,0.002,1.094e-5,2.877e4,5442.177,26.841,0.106,251.46,206.829,2.767,0.513,3.055e7,0,118.768,0.49,0.491,0.317,0.019,0.154,0.049,0.135,-2.15e-4,0,0,0,0,2.927e-5,0.02,16.129,204.317,83.274,0.028,6.094,-8.893,643.135,325.91,0.05,0.262
11.002,2283.615,165.482,-13.893,165.942,13.893,138.445,0.046,138.445,0.019,12.339,0.087,33,107.001,9.784,0.399,0,0.003,7.427e-6,2.877e4,5442.177,26.841,0.106,251.437,206.829,2.766,0.511,3.04e7,0,117.586,0.49,0.49,0.317,0.019,0.154,0.049,0.137,-1.437e-4,0,0,0,0,1.228e-4,0.02,16.129,204.317,83.315,0.03,5.888,-8.947,642.451,325.877,0.05,0.263
11.052,2291.872,164.789,-13.852,165.25,13.852,139.062,0.047,139.062,0.019,12.335,0.085,33,107.001,9.784,0.395,0,0.005,1.166e-5,2.877e4,5442.177,26.841,0.106,251.444,206.829,2.766,0.509,3.025e7,0,116.405,0.49,0.49,0.317,0.019,0.154,0.049,0.135,-4.612e-5,0,0,0,0,2.8e-4,0.02,16.129,204.317,83.385,0.032,5.623,-9.001,641.77,325.844,0.05,0.263
11.102,2300.094,164.097,-13.807,164.56,13.808,139.679,0.047,139.679,0.019,12.33,0.104,33,107.001,9.784,0.37,1.423e-8,0.006,1.805e-5,2.877e4,5442.177,26.841,0.106,251.543,206.829,2.772,0.507,3.009e7,0,115.226,0.489,0.49,0.318,0.018,0.153,0.046,0.126,-1.103e-4,0,0,0,0,4.96e-4,0.02,16.129,204.317,83.483,0.033,5.343,-9.054,641.092,325.812,0.05,0.264
11.152,2308.282,163.408,-13.734,163.872,13.741,140.295,0.048,140.295,0.02,12.317,0.412,33,107.002,9.784,0.052,8.78e-9,0.007,8.245e-5,2.877e4,5442.177,26.841,0.106,252.912,206.829,2.857,0.505,2.996e7,0,114.147,0.489,0.489,0.318,0.018,0.153,0.006,0.017,-4.691e-4,0,0,0,0,6.338e-4,0.02,16.129,204.317,83.603,0.035,5.86,-9.107,640.416,325.78,0.05,0.264
11.202,2316.435,162.723,-13.675,163.187,13.689,140.91,0.048,140.91,0.02,12.291,0.618,33,107.002,9.784,0.174,7.061e-9,-0.007,2.394e-5,2.877e4,5442.177,26.841,0.106,252.368,206.829,2.823,0.503,2.982e7,0,113.091,0.489,0.489,0.318,0.018,0.153,0.021,0.06,1.579e-5,0,0,0,0,-5.945e-4,0.02,16.129,204.317,83.727,0.036,6.099,-9.16,639.744,325.748,0.05,0.265
11.252,2324.554,162.041,-13.626,162.504,13.645,141.524,0.049,141.524,0.02,12.258,0.723,33,107.002,9.784,0.293,8.721e-9,-0.006,1.31e-5,2.877e4,5442.177,26.841,0.106,251.845,206.829,2.791,0.501,2.967e7,0,112.01,0.489,0.489,0.318,0.018,0.153,0.036,0.101,3.67e-4,0,0,0,0,-4.521e-4,0.02,16.129,204.317,83.841,0.036,6.071,-9.213,639.074,325.716,0.05,0.266
11.302,2332.639,161.361,-13.572,161.823,13.602,142.136,0.049,142.136,0.02,12.217,0.903,33,107.002,9.784,0.486,0,-0.004,1.415e-5,2.877e4,5442.177,26.841,0.106,251.026,206.829,2.74,0.499,2.953e7,0,111.017,0.488,0.489,0.318,0.018,0.152,0.061,0.166,-1.015e-4,0,0,0,0,-2.547e-4,0.02,16.129,204.317,83.933,0.036,6.323,-9.266,638.408,325.684,0.05,0.266
11.352,2340.69,160.683,-13.524,161.144,13.564,142.746,0.05,142.746,0.02,12.168,1.04,33,107.002,9.784,0.634,6.433e-9,-0.002,1.06e-5,2.877e4,5442.177,26.841,0.106,250.411,206.829,2.702,0.497,2.939e7,0,110.032,0.488,0.489,0.318,0.018,0.152,0.08,0.215,5.943e-5,0,0,0,0,-6.93e-5,0.02,16.129,204.317,83.993,0.035,6.542,-9.318,637.744,325.652,0.05,0.267
11.402,2348.708,160.008,-13.489,160.466,13.527,143.353,0.05,143.353,0.02,12.117,1.01,33,107.002,9.784,0.616,6.515e-9,4.444e-6,5.789e-6,2.877e4,5442.177,26.841,0.106,250.479,206.829,2.706,0.495,2.925e7,0,108.933,0.488,0.488,0.318,0.018,0.152,0.077,0.209,-3.902e-4,0,0,0,0,0,0.02,16.129,204.317,84.014,0.034,6.403,-9.37,637.082,325.621,0.05,0.268
11.452,2356.691,159.335,-13.449,159.791,13.49,143.957,0.051,143.957,0.02,12.065,1.051,33,107.002,9.784,0.663,6.072e-9,0.002,1.281e-5,2.877e4,5442.177,26.841,0.106,250.278,206.829,2.694,0.493,2.911e7,0,107.923,0.488,0.488,0.318,0.018,0.152,0.084,0.225,2.725e-4,0,0,0,0,7.428e-5,0.02,16.129,204.317,83.993,0.032,6.571,-9.422,636.424,325.589,0.05,0.268
11.502,2364.641,158.663,-13.408,159.117,13.454,144.559,0.051,144.559,0.02,12.011,1.118,33,107.002,9.784,0.735,5.006e-9,0.005,1.223e-5,2.877e4,5442.177,26.841,0.106,249.981,206.829,2.675,0.491,2.898e7,0,106.967,0.487,0.488,0.318,0.018,0.151,0.093,0.249,2.564e-4,0,0,0,0,3.242e-4,0.019,16.129,204.317,83.928,0.03,6.93,-9.474,635.768,325.558,0.05,0.269
11.552,2372.558,157.994,-13.373,158.445,13.418,145.159,0.052,145.159,0.02,11.955,1.097,33,107.002,9.784,0.718,5.037e-9,0.007,1.519e-5,2.877e4,5442.177,26.841,0.106,250.045,206.829,2.679,0.489,2.884e7,0,105.958,0.487,0.488,0.318,0.018,0.151,0.091,0.243,2.951e-4,0,0,0,0,7.667e-4,0.019,16.129,204.317,83.818,0.028,7.164,-9.525,635.115,325.527,0.05,0.27
11.602,2380.441,157.326,-13.336,157.775,13.383,145.755,0.052,145.755,0.021,11.899,1.121,33,107.002,9.784,0.741,1.329e-8,0.01,1.863e-5,2.877e4,5442.177,26.841,0.106,249.943,206.829,2.673,0.487,2.871e7,0,105.02,0.487,0.488,0.318,0.018,0.151,0.094,0.249,9.49e-5,0,0,0,0,0.001,0.019,16.129,204.317,83.661,0.026,7.642,-9.576,634.465,325.496,0.05,0.27
11.652,2388.29,156.66,-13.323,157.107,13.351,146.349,0.053,146.349,0.021,11.85,0.856,33,107.002,9.784,0.466,0,0.012,2.439e-5,2.877e4,5442.177,26.841,0.106,251.06,206.829,2.742,0.485,2.856e7,0,103.853,0.487,0.487,0.318,0.018,0.151,0.058,0.157,3.38e-4,0,0,0,0,0.002,0.019,16.129,204.317,83.461,0.024,7.394,-9.628,633.818,325.465,0.05,0.272
11.702,2396.107,155.994,-13.308,156.44,13.324,146.94,0.053,146.94,0.021,11.812,0.657,33,107.002,9.784,0.244,0,0.013,5.304e-5,2.877e4,5442.177,26.841,0.106,251.991,206.829,2.8,0.483,2.842e7,0,102.789,0.486,0.487,0.319,0.018,0.15,0.03,0.081,-3.655e-4,0,0,0,0,0.003,0.019,16.129,204.317,83.232,0.023,7.371,-9.678,633.173,325.434,0.05,0.273
11.752,2403.89,155.329,-13.286,155.775,13.297,147.53,0.054,147.53,0.021,11.782,0.553,33,107.002,9.784,0.116,0,0.014,1.136e-4,2.877e4,5442.177,26.841,0.106,252.539,206.829,2.834,0.481,2.829e7,0,101.82,0.486,0.486,0.319,0.017,0.15,0.014,0.037,6.786e-5,0,0,0,0,0.003,0.019,16.129,204.317,82.987,0.022,7.644,-9.729,632.531,325.403,0.05,0.273
11.802,2411.639,154.665,-13.282,155.111,13.285,148.118,0.054,148.118,0.021,11.761,0.295,33,107.002,9.784,0.191,6.109e-9,-0.014,7.239e-5,2.877e4,5442.177,26.841,0.106,252.204,206.829,2.813,0.479,2.815e7,0,100.798,0.486,0.486,0.319,0.017,0.15,0.023,0.068,2.287e-4,0,0,0,0,-0.003,0.019,16.129,204.317,82.737,0.021,7.422,-9.779,631.892,325.373,0.05,0.274
11.852,2419.356,154,-13.295,154.448,13.295,148.706,0.055,148.706,0.021,11.755,0.057,33,107.002,9.784,0.597,1.843e-8,-0.012,2.089e-5,2.877e4,5442.177,26.841,0.106,250.491,206.829,2.707,0.477,2.8e7,0,99.823,0.486,0.486,0.319,0.017,0.15,0.075,0.205,-1.19e-4,0,0,0,0,-0.002,0.019,16.129,204.317,82.501,0.021,6.882,-9.829,631.255,325.342,0.05,0.275
11.902,2427.039,153.336,-13.274,153.786,13.275,149.294,0.055,149.294,0.021,11.76,0.121,33,107.002,9.784,0.68,0,-0.01,1.942e-5,2.877e4,5442.177,26.841,0.106,250.146,206.829,2.686,0.475,2.786e7,0,98.919,0.485,0.486,0.319,0.017,0.149,0.086,0.232,-3.446e-4,0,0,0,0,-0.002,0.019,16.129,204.317,82.297,0.022,7.127,-9.879,630.622,325.312,0.05,0.275
11.952,2434.69,152.673,-13.239,153.126,13.239,149.882,0.056,149.882,0.021,11.765,0.085,33,107.002,9.784,0.653,0,-0.008,1.969e-5,2.877e4,5442.177,26.841,0.106,250.25,206.829,2.692,0.473,2.774e7,0,98.014,0.485,0.486,0.319,0.017,0.149,0.082,0.222,4.144e-4,0,0,0,0,-9.593e-4,0.019,16.129,204.317,82.134,0.023,7.558,-9.929,629.991,325.282,0.05,0.276
12.002,2442.307,152.012,-13.22,152.467,13.221,150.471,0.056,150.471,0.021,11.772,0.17,33,107.002,9.784,0.754,0,-0.006,1.064e-5,2.877e4,5442.177,26.841,0.106,249.836,206.829,2.666,0.471,2.76e7,0,97.091,0.485,0.486,0.319,0.017,0.149,0.096,0.256,1.841e-4,0,0,0,0,-4.896e-4,0.019,16.129,204.317,82.01,0.023,7.526,-9.979,629.362,325.252,0.05,0.277
12.052,2449.891,151.351,-13.196,151.809,13.198,151.059,0.057,151.059,0.021,11.781,0.227,33,107.002,9.784,0.824,0,-0.003,8.412e-6,2.877e4,5442.177,26.841,0.106,249.551,206.829,2.649,0.469,2.746e7,0,96.161,0.485,0.486,0.319,0.017,0.149,0.105,0.278,-2.044e-4,0,0,0,0,-1.526e-4,0.019,16.129,204.317,81.931,0.024,7.459,-10.028,628.737,325.222,0.05,0.278
12.102,2457.442,150.692,-13.2,151.153,13.209,151.649,0.057,151.649,0.022,11.799,0.481,33,107.002,9.784,1.104,0,-8.099e-5,8.331e-6,2.877e4,5442.177,26.841,0.106,248.462,206.829,2.581,0.467,2.731e7,0,95.242,0.485,0.486,0.319,0.017,0.148,0.143,0.37,-3.67e-4,0,0,0,0,-1.01e-7,0.019,16.129,204.317,81.9,0.025,6.689,-10.077,628.114,325.192,0.05,0.279
12.152,2464.96,150.032,-13.18,150.497,13.192,152.24,0.058,152.24,0.022,11.826,0.573,33,107.002,9.784,1.206,0,0.004,3.739e-6,2.877e4,5442.177,26.841,0.106,248.07,206.829,2.557,0.465,2.717e7,0,94.298,0.484,0.486,0.319,0.017,0.148,0.158,0.402,1.303e-4,0,0,0,0,1.95e-4,0.018,16.129,204.317,81.931,0.025,6.229,-10.126,627.494,325.163,0.05,0.28
12.202,2472.445,149.374,-13.123,149.844,13.131,152.831,0.058,152.832,0.022,11.852,0.438,33,107.002,9.784,1.059,0,0.007,2.518e-6,2.877e4,5442.177,26.841,0.106,248.618,206.829,2.591,0.463,2.703e7,0,93.285,0.484,0.486,0.319,0.017,0.148,0.137,0.354,-8.682e-5,0,0,0,0,7.76e-4,0.018,16.129,204.317,82.028,0.026,6.262,-10.175,626.877,325.133,0.05,0.281
12.252,2479.898,148.72,-13.065,149.193,13.069,153.425,0.059,153.425,0.022,11.87,0.294,33,107.002,9.784,0.893,1.182e-8,0.01,4.974e-6,2.877e4,5442.177,26.841,0.106,249.251,206.829,2.63,0.461,2.69e7,0,92.269,0.484,0.485,0.32,0.017,0.148,0.114,0.299,-2.709e-4,0,0,0,0,0.002,0.018,16.129,204.317,82.182,0.028,6.193,-10.223,626.262,325.104,0.05,0.282
12.302,2487.317,148.068,-12.996,148.544,12.996,154.018,0.059,154.018,0.022,11.879,0.057,33,107.002,9.784,0.608,1.367e-8,0.012,9.885e-6,2.877e4,5442.177,26.841,0.106,250.381,206.829,2.7,0.459,2.677e7,0,91.265,0.484,0.484,0.32,0.017,0.147,0.076,0.203,-4.384e-4,0,0,0,0,0.002,0.018,16.129,204.317,82.385,0.029,6.321,-10.271,625.65,325.075,0.05,0.283
12.352,2494.704,147.42,-12.937,147.897,12.937,154.612,0.06,154.612,0.022,11.877,0.121,33,107.002,9.784,0.379,7.406e-9,0.014,1.371e-5,2.877e4,5442.177,26.841,0.106,251.324,206.829,2.759,0.457,2.663e7,0,90.29,0.483,0.484,0.32,0.017,0.147,0.047,0.126,-4.284e-4,0,0,0,0,0.003,0.018,16.129,204.317,82.622,0.032,6.224,-10.319,625.041,325.045,0.05,0.284
12.402,2502.059,146.774,-12.888,147.253,12.89,155.206,0.06,155.206,0.022,11.869,0.224,33,107.002,9.784,0.23,0,0.015,2.428e-5,2.877e4,5442.177,26.841,0.106,251.952,206.829,2.798,0.455,2.649e7,0,89.321,0.483,0.483,0.32,0.017,0.147,0.028,0.075,-2.379e-4,0,0,0,0,0.004,0.018,16.129,204.317,82.879,0.034,5.87,-10.367,624.434,325.016,0.05,0.285
12.452,2509.382,146.132,-12.82,146.611,12.832,155.799,0.061,155.799,0.022,11.849,0.542,33,107.002,9.784,0.204,5.481e-9,-0.015,2.089e-5,2.877e4,5442.177,26.841,0.106,252.06,206.829,2.804,0.453,2.637e7,0,88.495,0.483,0.483,0.32,0.016,0.147,0.025,0.073,-4.909e-4,0,0,0,0,-0.004,0.018,16.129,204.317,83.146,0.036,6.247,-10.415,623.83,324.988,0.05,0.286
12.502,2516.672,145.492,-12.768,145.971,12.79,156.391,0.061,156.391,0.022,11.817,0.752,33,107.002,9.784,0.493,1.294e-8,-0.014,5.1e-6,2.877e4,5442.177,26.841,0.106,250.829,206.829,2.728,0.451,2.624e7,0,87.68,0.483,0.483,0.32,0.016,0.146,0.061,0.17,3.549e-4,0,0,0,0,-0.003,0.018,16.129,204.317,83.403,0.038,6.283,-10.462,623.229,324.959,0.05,0.287
12.552,2523.931,144.855,-12.717,145.332,12.756,156.98,0.062,156.981,0.022,11.773,1,33,107.002,9.784,0.819,1.768e-8,-0.012,-5.584e-7,2.877e4,5442.177,26.841,0.106,249.505,206.829,2.646,0.449,2.611e7,0,86.957,0.483,0.484,0.32,0.016,0.146,0.104,0.277,-2.936e-4,0,0,0,0,-0.002,0.018,16.129,204.317,83.632,0.04,6.496,-10.509,622.63,324.93,0.05,0.288
12.602,2531.158,144.22,-12.681,144.695,12.727,157.568,0.062,157.568,0.023,11.721,1.084,33,107.002,9.784,0.943,1.209e-8,-0.009,1.474e-6,2.877e4,5442.177,26.841,0.106,249.012,206.829,2.615,0.447,2.598e7,0,86.121,0.482,0.484,0.32,0.016,0.146,0.121,0.317,3.347e-4,0,0,0,0,-0.001,0.018,16.129,204.317,83.82,0.042,6.301,-10.556,622.034,324.902,0.05,0.289
